# 1.因为最初全量导入PAAS平台时，模型唯一标识是由“模型名+日期”组成，后续批次新增的模型日期又与最初的导入的日期不一样，
#  所以导致模型唯一标识没有规律，不方便管理。因此以下这些模型唯一标识是从PAAS平台导出，方便后续更新模型时模型唯一标识不会有变化。
# 2.除了以下模型，后续新增的模型导入PAAS，模型唯一标识都是与模型名一样。
DATANAME,XMLID
TS_CRM_PRDCT_FLOW_DFN_D_ZJ,TS_CRM_PRDCT_FLOW_DFN_D_ZJ_20161128
TW_PERS_VOC_BUSI_M_ZJ,TW_PERS_VOC_BUSI_M_ZJ_20161128
TO_BASS_SW_ORD_COM_DAY_ZJ,TO_BASS_SW_ORD_COM_DAY_ZJ_20161128
TO_CXCRM_INVC_PRT_LOG_D_ZJ,TO_CXCRM_INVC_PRT_LOG_D_ZJ_20161128
TW_TERM_SELL_MO_ZJ,TW_TERM_SELL_MO_ZJ_20161128
TW_PERS_FAMHOME_BUSI_M_ZJ,TW_PERS_FAMHOME_BUSI_M_ZJ_20161128
TO_RHJF_INC_DECR_DATA_D_ZJ,TO_RHJF_INC_DECR_DATA_D_ZJ_20161128
TO_BASS_CUS_INGR_CHG_M_ZJ,TO_BASS_CUS_INGR_CHG_M_ZJ_20161128
TS_BASS_SYS_FUNC_ZJ,TS_BASS_SYS_FUNC_ZJ_20161128
TS_EB_RENT_FEE_PARAM_D_ZJ,TS_EB_RENT_FEE_PARAM_D_ZJ_20161128
TS_R_CTMS_TERM_SALES_RPT_M_ZJ,TS_R_CTMS_TERM_SALES_RPT_M_ZJ_20161128
TS_LOAD_GOTONE_CHRG_RPT_DAY_ZJ,TS_LOAD_GOTONE_CHRG_RPT_DAY_ZJ_20161128
TO_BASS_CORP_PRDCT_ZJ,TO_BASS_CORP_PRDCT_ZJ_20161128
TO_VIP_FREE_CNT_MO_ZJ,TO_VIP_FREE_CNT_MO_ZJ_20161128
TM_SOLD_INACTV_BAL_MO_ZJ,TM_SOLD_INACTV_BAL_MO_ZJ_20161128
TS_E_REWARD_WAIT_CACL_M_ZJ,TS_E_REWARD_WAIT_CACL_M_ZJ_20161128
TW_NB_MOBREAD_BUSI_M_ZJ,TW_NB_MOBREAD_BUSI_M_ZJ_20161128
TO_RHJF_DIS_GFT_HIS_D_ZJ,TO_RHJF_DIS_GFT_HIS_D_ZJ_20161128
TW_CORP_CUST_BAS_M_ZJ,TW_CORP_CUST_BAS_M_ZJ_20161128
TO_CORPCARD_MT_LOG_DAY_ZJ,TO_CORPCARD_MT_LOG_DAY_ZJ_20161128
TS_O_SERVICE_GROUP_D_ZJ,TS_O_SERVICE_GROUP_D_ZJ_20161128
TO_BASS_VPMN_MBR_ZJ,TO_BASS_VPMN_MBR_ZJ_20161128
TO_BASS_BILL_WOFFLOG_ZJ,TO_BASS_BILL_WOFFLOG_ZJ_20161128
TS_CHNL_SELF_DEVICE_CONF_D_ZJ,TS_CHNL_SELF_DEVICE_CONF_D_ZJ_20161128
TO_P_SXC_USR_D_ZJ,TO_P_SXC_USR_D_ZJ_20161128
TO_ESOP_USR_STS_LOG_D_ZJ,TO_ESOP_USR_STS_LOG_D_ZJ_20161128
TS_ZNTS_STAFF_SKILL_GRP_ZJ,TS_ZNTS_STAFF_SKILL_GRP_ZJ_20161128
TW_NB_GPRS_BUSI_M_ZJ,TW_NB_GPRS_BUSI_M_ZJ_20161128
TR_DICT_ITEM_ZJ,TR_DICT_ITEM_ZJ_20161128
TS_HWCRM_CHRG_ITM_D_ZJ,TS_HWCRM_CHRG_ITM_D_ZJ_20161128
TS_E_NTOP_INFO_BASE_M_ZJ,TS_E_NTOP_INFO_BASE_M_ZJ_20161128
TO_GPRS_DAY_ZJ,TO_GPRS_DAY_ZJ_20161128
TO_CORP_INDAPPLY_XXT_ORDER_ADAY_ZJ,TO_CORP_INDAPPLY_XXT_ORDER_ADAY_ZJ_20161128
TR_NB_GPRS_FLUX_MARKET_INSTRUCT_PRDCT_ZJ,TR_NB_GPRS_FLUX_MARKET_INSTRUCT_PRDCT_ZJ_20161128
TS_O_STARLVL_PIECE_REWARD_STDLOG_M_ZJ,TS_O_STARLVL_PIECE_REWARD_STDLOG_M_ZJ_20161128
TS_E_CHNL_PIECE_REWARD_STD_M_ZJ,TS_E_CHNL_PIECE_REWARD_STD_M_ZJ_20161128
TO_BASS_TRANS_FERLOG_ZJ,TO_BASS_TRANS_FERLOG_ZJ_20161128
TS_BASS_PRDCT_USE_ORG_ZJ,TS_BASS_PRDCT_USE_ORG_ZJ_20161128
TO_RHJF_BILL_MONFEE_DAY_ZJ,TO_RHJF_BILL_MONFEE_DAY_ZJ_20161128
TS_E_139_139CLUB_OPEN_OK_M_ZJ,TS_E_139_139CLUB_OPEN_OK_M_ZJ_20161128
TW_USR_INTRCRS_MO_ZJ,TW_USR_INTRCRS_MO_ZJ_20161128
TS_NB_GPRS_USR_PRDCT_ORDR_D_ZJ,TS_NB_GPRS_USR_PRDCT_ORDR_D_ZJ_20161128
TO_RHJF_DELAY_FEE_IDAY_ZJ,TO_RHJF_DELAY_FEE_IDAY_ZJ_20161128
TO_F_MULTI_DMNSN_M_ZJ,TO_F_MULTI_DMNSN_M_ZJ_20161128
TS_CXCRM_PRDCT_INF_D_ZJ,TS_CXCRM_PRDCT_INF_D_ZJ_20161128
TW_NB_MOBNGTN_USR_M_ZJ,TW_NB_MOBNGTN_USR_M_ZJ_20161128
TO_USR_VGOP_RELA_ADAY_ZJ,TO_USR_VGOP_RELA_ADAY_ZJ_20161128
TO_RHJF_CLCT_DATA_HIS_D_ZJ,TO_RHJF_CLCT_DATA_HIS_D_ZJ_20161128
TO_VIP_AIR_SERV_JF_MO_ZJ,TO_VIP_AIR_SERV_JF_MO_ZJ_20161128
TO_BASS_MNPCT_UNFSH_MO_ZJ,TO_BASS_MNPCT_UNFSH_MO_ZJ_20161128
TW_CHNL_ZJTY_REWARD_MO_ZJ,TW_CHNL_ZJTY_REWARD_MO_ZJ_20161128
TW_MRKTCHNL_GOODS_AUDIT_ZJ,TW_MRKTCHNL_GOODS_AUDIT_ZJ_20161128
TS_O_CNTY_INF_D_ZJ,TS_O_CNTY_INF_D_ZJ_20161128
TO_BASS_VPMN_ARCH_DAY_ZJ,TO_BASS_VPMN_ARCH_DAY_ZJ_20161128
TS_LOAD_BOSS_CSH_RPT_DAY_ZJ,TS_LOAD_BOSS_CSH_RPT_DAY_ZJ_20161128
TM_10086_OPER_STFCLSS_ZJ,TM_10086_OPER_STFCLSS_ZJ_20161128
TS_E_SJDRHJF_INVOICE_DEAL_LOG_M_ZJ,TS_E_SJDRHJF_INVOICE_DEAL_LOG_M_ZJ_20161128
TO_ESOP_ATTCH_D_ZJ,TO_ESOP_ATTCH_D_ZJ_20161128
TS_E_MON_PAYREWARD_M_ZJ,TS_E_MON_PAYREWARD_M_ZJ_20161128
TW_BASS_OTHCOM_RES_MO_ZJ,TW_BASS_OTHCOM_RES_MO_ZJ_20161128
TW_NB_MOBREAD_PV_BOOK_D_ZJ,TW_NB_MOBREAD_PV_BOOK_D_ZJ_20161128
TW_TERM_IMEI_INV_SEQ_Y_ZJ,TW_TERM_IMEI_INV_SEQ_Y_ZJ_20161128
TO_RHJF_BAL_CHG_LOG_D_ZJ,TO_RHJF_BAL_CHG_LOG_D_ZJ_20161128
TO_10086_KEY_TRACE_LOG_ZJ,TO_10086_KEY_TRACE_LOG_ZJ_20161128
TO_M_PERS_KDBINDNUM_D_ZJ,TO_M_PERS_KDBINDNUM_D_ZJ_20161128
TS_P_CORP_RED_LIST_D_ZJ,TS_P_CORP_RED_LIST_D_ZJ_20161128
TS_BASS_USR_MO_ZJ,TS_BASS_USR_MO_ZJ_20161128
TO_USR_FEEDBACK_INFO_DAY_ZJ,TO_USR_FEEDBACK_INFO_DAY_ZJ_20161128
TS_O_CHNL_STAR_M_ZJ,TS_O_CHNL_STAR_M_ZJ_20161128
TS_O_SPBUSI_PLATEFROM_D_ZJ,TS_O_SPBUSI_PLATEFROM_D_ZJ_20161128
TS_R_IMEI_STOCK_D_ZJ,TS_R_IMEI_STOCK_D_ZJ_20161128
TR_GSM_CELL_ZJ,TR_GSM_CELL_ZJ_O_TCTY20161130
TR_R_NE_MGW_D_ZJ,TR_R_NE_MGW_D_ZJ_O_TCTY20161130
TW_PERS_USR_LACI_M_ZJ,TW_PERS_USR_LACI_M_ZJ_O_TCTY20161130
TW_USR_PRDCT_VOC_DAY_ZJ,TW_USR_PRDCT_VOC_DAY_ZJ_TCTY20161130
TR_R_NE_CS_CE_D_ZJ,TR_R_NE_CS_CE_D_ZJ_O_TCTY20161130
TO_E_LTE_S1U_DNS_CDR_ZJ,TO_E_LTE_S1U_DNS_CDR_ZJ_O_TCTY20161130
TO_EB_SOCCHNL_REWARD_M_ZJ,TO_EB_SOCCHNL_REWARD_M_ZJ_20161128
TO_BASS_PRIV_ATTR_DAY_ZJ,TO_BASS_PRIV_ATTR_DAY_ZJ_20161128
TO_ESOP_BILL_MAIL_D_ZJ,TO_ESOP_BILL_MAIL_D_ZJ_20161128
TW_PERS_STAR_CUST_ASES_M_ZJ,TW_PERS_STAR_CUST_ASES_M_ZJ_20161128
TO_BASS_SMALL_GIFT_LOG_ZJ,TO_BASS_SMALL_GIFT_LOG_ZJ_20161128
TO_ESOP_WORKF_TRAC_D_ZJ,TO_ESOP_WORKF_TRAC_D_ZJ_20161128
TS_P_CUST_GROUP_D_ZJ,TS_P_CUST_GROUP_D_ZJ_20161128
TS_M_CALL_TELMARK_LOG_D_ZJ,TS_M_CALL_TELMARK_LOG_D_ZJ_20161128
TW_PERS_USR_BAL_M_ZJ,TW_PERS_USR_BAL_M_ZJ_20161128
TW_CROSS_BUSI_INCOME_MO_ZJ,TW_CROSS_BUSI_INCOME_MO_ZJ_20161128
TM_QY_INCOME_RPT_ZJ,TM_QY_INCOME_RPT_ZJ_20161128
TS_P_SJDRHJF_CUST_CONINTEGRAL_M_ZJ,TS_P_SJDRHJF_CUST_CONINTEGRAL_M_ZJ_20161128
TW_NB_RFID_SIM_USR_M_ZJ,TW_NB_RFID_SIM_USR_M_ZJ_20161128
TO_E_REAL_USR_REG_D_ZJ,TO_E_REAL_USR_REG_D_ZJ_20161128
TO_RHJF_HANG_DATA_D_ZJ,TO_RHJF_HANG_DATA_D_ZJ_20161128
TO_BASS_SN_ACT_DAY_ZJ,TO_BASS_SN_ACT_DAY_ZJ_20161128
TS_R_PRSENT_FREE_RES_D_ZJ,TS_R_PRSENT_FREE_RES_D_ZJ_20161128
TW_PERS_USR_BRND_M_ZJ,TW_PERS_USR_BRND_M_ZJ_20161128
TS_SJDCRM_BASS_SRVC_FUNC_MO_ZJ,TS_SJDCRM_BASS_SRVC_FUNC_MO_ZJ_20161128
TO_HWCRM_BAT_DTL_RSLT_D_ZJ,TO_HWCRM_BAT_DTL_RSLT_D_ZJ_20161128
TS_BASS_SRVC_FUNC_MO_ZJ,TS_BASS_SRVC_FUNC_MO_ZJ_20161128
TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_ZJ,TS_LOAD_MRKT_BUSI_CHARGE_TOTAL_DAY_ZJ_20161128
TS_O_PRDCT_USED_DAYS_M_ZJ,TS_O_PRDCT_USED_DAYS_M_ZJ_20161128
TO_BASS_CARD_RES_MO_YC_ZJ,TO_BASS_CARD_RES_MO_YC_ZJ_20161128
TS_ZNTS_SKILL_GRP_ZJ,TS_ZNTS_SKILL_GRP_ZJ_20161128
TO_MM_BUSI_DAY_ZJ,TO_MM_BUSI_DAY_ZJ_20161128
TW_NB_MOBPAY_USR_M_ZJ,TW_NB_MOBPAY_USR_M_ZJ_20161128
TW_PERS_FAMHOME_INF_M_ZJ,TW_PERS_FAMHOME_INF_M_ZJ_20161128
TO_BASS_PAY_BEHALF_LOG_ZJ,TO_BASS_PAY_BEHALF_LOG_ZJ_20161128
TS_EB_RHJF_COLLECTION_DEAL_LOG_D_ZJ,TS_EB_RHJF_COLLECTION_DEAL_LOG_D_ZJ_20161128
TO_CHRG_CHK_RSLT_DTL_D_ZJ,TO_CHRG_CHK_RSLT_DTL_D_ZJ_20161128
TS_O_BUSI_ACCPET_TYP_D_ZJ,TS_O_BUSI_ACCPET_TYP_D_ZJ_20161128
TW_NGCC_ZNTS_FNSH_WORKF_DAY_ZJ,TW_NGCC_ZNTS_FNSH_WORKF_DAY_ZJ_20161128
TS_E_ORDR_PRDCT_USR_D_ZJ,TS_E_ORDR_PRDCT_USR_D_ZJ_20161128
TW_NB_CNTN_PARSE_D_ZJ,TW_NB_CNTN_PARSE_D_ZJ_20161128
TO_E_SMS_BATCH_SNDRESULT_D_ZJ,TO_E_SMS_BATCH_SNDRESULT_D_ZJ_20161128
TO_BASS_PROD_ATTR_DAY_ZJ,TO_BASS_PROD_ATTR_DAY_ZJ_20161128
TS_ESOP_PARAM_VAL_D_ZJ,TS_ESOP_PARAM_VAL_D_ZJ_20161128
TO_EMPLOYEE_USR_ZJ,TO_EMPLOYEE_USR_ZJ_20161128
TS_E_WAP_BUSI_VOLUME_D_ZJ,TS_E_WAP_BUSI_VOLUME_D_ZJ_20161128
TO_NGCC_AUTO_SERV_CLASS_ZJ,TO_NGCC_AUTO_SERV_CLASS_ZJ_20161128
TS_RHJF_DEBT_ID_INFO_D_ZJ,TS_RHJF_DEBT_ID_INFO_D_ZJ_20161128
TW_PERS_REAL_NAME_INFO_M_ZJ,TW_PERS_REAL_NAME_INFO_M_ZJ_20161128
TS_E_CHNL_COOPTERM_BONUS_ILLEGAL_M_ZJ,TS_E_CHNL_COOPTERM_BONUS_ILLEGAL_M_ZJ_20161128
TS_E_SCOREBIZ_PREORDR_HIS_D_ZJ,TS_E_SCOREBIZ_PREORDR_HIS_D_ZJ_20161128
TW_NB_MOBNEWS_M_ZJ,TW_NB_MOBNEWS_M_ZJ_20161128
TW_PERS_REAL_NAME_INFO_D_ZJ,TW_PERS_REAL_NAME_INFO_D_ZJ_20161128
TO_BASS_DELAY_DECR_IDAY_ZJ,TO_BASS_DELAY_DECR_IDAY_ZJ_20161128
TO_ESOP_SP_CORP_SPAY_M_ZJ,TO_ESOP_SP_CORP_SPAY_M_ZJ_20161128
TS_O_CHNL_REWARD_EVAL_COEFF_M_ZJ,TS_O_CHNL_REWARD_EVAL_COEFF_M_ZJ_20161128
TW_PERS_FAMHOME_BUSI_D_ZJ,TW_PERS_FAMHOME_BUSI_D_ZJ_20161128
TS_R_RECHAGABLE_CARD_D_ZJ,TS_R_RECHAGABLE_CARD_D_ZJ_20161128
TS_E_REWARD_CHK_INVALID_M_ZJ,TS_E_REWARD_CHK_INVALID_M_ZJ_20161128
TO_BASS_REWARD_RECD_ZJ,TO_BASS_REWARD_RECD_ZJ_20161128
TW_PERS_FAMHOME_MBR_INF_M_ZJ,TW_PERS_FAMHOME_MBR_INF_M_ZJ_20161128
TO_PERS_USIM_ADAY_D_ZJ,TO_PERS_USIM_ADAY_D_ZJ_20161128
TO_RHJF_DRAW_LOG_D_ZJ,TO_RHJF_DRAW_LOG_D_ZJ_20161128
TO_CRM_USR_RES_D_ZJ,TO_CRM_USR_RES_D_ZJ_20161128
TS_EB_SJDRHJF_DICT_D_ZJ,TS_EB_SJDRHJF_DICT_D_ZJ_20161128
TS_E_PREPAY_PLAN_AGENT_PAYED_D_ZJ,TS_E_PREPAY_PLAN_AGENT_PAYED_D_ZJ_20161128
TO_CORPKPI_NEW_ZJ,TO_CORPKPI_NEW_ZJ_20161128
TO_ESOP_OPEN_SIM_D_ZJ,TO_ESOP_OPEN_SIM_D_ZJ_20161128
TO_CXCRM_ACPT_PAY_LOG_D_ZJ,TO_CXCRM_ACPT_PAY_LOG_D_ZJ_20161128
TO_CORP_DELEGATE_INF_D_ZJ,TO_CORP_DELEGATE_INF_D_ZJ_20161128
TO_MMPLN_USR_ORDER_DAY_ZJ,TO_MMPLN_USR_ORDER_DAY_ZJ_20161128
TO_SJDCRM_BASS_CUST_ADAY_ZJ,TO_SJDCRM_BASS_CUST_ADAY_ZJ_20161128
TW_SJDCRM_BASS_USR_CREDIT_MO_ZJ,TW_SJDCRM_BASS_USR_CREDIT_MO_ZJ_20161128
TS_E_WAITING_DEAL_ORDR_D_ZJ,TS_E_WAITING_DEAL_ORDR_D_ZJ_20161128
TW_CMPT_CALL_D_ZJ,TW_CMPT_CALL_D_ZJ_20161128
TS_HWCRM_WORKF_DFN_D_ZJ,TS_HWCRM_WORKF_DFN_D_ZJ_20161128
TS_E_FXORDR_GOODS_DTL_D_ZJ,TS_E_FXORDR_GOODS_DTL_D_ZJ_20161128
TO_ESOP_SRV_LOG_D_ZJ,TO_ESOP_SRV_LOG_D_ZJ_20161128
TO_CXCRM_SRV_LOG_D_ZJ,TO_CXCRM_SRV_LOG_D_ZJ_20161128
TS_E_CHARGE_DISCOUNT_M_ZJ,TS_E_CHARGE_DISCOUNT_M_ZJ_20161128
TS_HWCRM_SYS_PARAM_D_ZJ,TS_HWCRM_SYS_PARAM_D_ZJ_20161128
TO_BASS_CUST_INTEGRAL_CHG_ZJ,TO_BASS_CUST_INTEGRAL_CHG_ZJ_20161128
TO_RHJF_UNFIN_BILL_WOFFITEM_MO_ZJ,TO_RHJF_UNFIN_BILL_WOFFITEM_MO_ZJ_20161128
TO_SJDCRM_BASS_AWARD_ACCT_LOG_ZJ,TO_SJDCRM_BASS_AWARD_ACCT_LOG_ZJ_20161128
TW_PERS_4G_USR_D_ZJ,TW_PERS_4G_USR_D_ZJ_20161128
TO_VIP_AIR_SERV_LOG_MO_ZJ,TO_VIP_AIR_SERV_LOG_MO_ZJ_20161128
TS_E_GIFT_OPR_LOG_D_ZJ,TS_E_GIFT_OPR_LOG_D_ZJ_20161128
TS_E_SJDRHJF_ALL_BRND_RECHARGE_D_ZJ,TS_E_SJDRHJF_ALL_BRND_RECHARGE_D_ZJ_20161128
TO_ESOP_INVC_REC_D_ZJ,TO_ESOP_INVC_REC_D_ZJ_20161128
TS_E_CALC_REARD_M_ZJ,TS_E_CALC_REARD_M_ZJ_20161128
TO_CXCRM_OTHR_FEE_M_ZJ,TO_CXCRM_OTHR_FEE_M_ZJ_20161128
TS_SJDCRM_BASS_SRVC_FUNC_ADAY_ZJ,TS_SJDCRM_BASS_SRVC_FUNC_ADAY_ZJ_20161128
TS_ESOP_ADD_PRDCT_REL_D_ZJ,TS_ESOP_ADD_PRDCT_REL_D_ZJ_20161128
TO_BASS_HOME_OPR_DAY_ZJ,TO_BASS_HOME_OPR_DAY_ZJ_20161128
TO_CXCRM_CORP_INFO_D_ZJ,TO_CXCRM_CORP_INFO_D_ZJ_20161128
TO_CXCRM_USR_EXTRL_D_ZJ,TO_CXCRM_USR_EXTRL_D_ZJ_20161128
TW_REPEAT_DIAL10086_NBR_DAY_ZJ,TW_REPEAT_DIAL10086_NBR_DAY_ZJ_20161128
TS_O_CORP_MBR_ATTR_M_ZJ,TS_O_CORP_MBR_ATTR_M_ZJ_20161128
TS_O_STARLVL_PIECE_REWARD_STD_M_ZJ,TS_O_STARLVL_PIECE_REWARD_STD_M_ZJ_20161128
TS_O_CHNL_STAR_REWARD_EVAL_COEFF_M_ZJ,TS_O_CHNL_STAR_REWARD_EVAL_COEFF_M_ZJ_20161128
TO_VIP_HAIR_SERV_REC_MO_ZJ,TO_VIP_HAIR_SERV_REC_MO_ZJ_20161128
TO_CLUB_REG_USR_DAY_ZJ,TO_CLUB_REG_USR_DAY_ZJ_20161128
TW_CHNL_INNET_INF_M_ZJ,TW_CHNL_INNET_INF_M_ZJ_20161128
TO_O_RE_PERS_REL_REC_M_ZJ,TO_O_RE_PERS_REL_REC_M_ZJ_20161128
TS_O_APPEAL_TYP_D_ZJ,TS_O_APPEAL_TYP_D_ZJ_20161128
TW_NB_VOICEMAIL_USR_M_ZJ,TW_NB_VOICEMAIL_USR_M_ZJ_20161128
TO_R_CHNL_CHK_LOG_D_ZJ,TO_R_CHNL_CHK_LOG_D_ZJ_20161128
TS_R_VAL_MAP_D_ZJ,TS_R_VAL_MAP_D_ZJ_20161128
TO_BASS_CREDIT_CTL_LOG_ZJ,TO_BASS_CREDIT_CTL_LOG_ZJ_20161128
TO_MMPLN_DLOAD_WRK_DAY_ZJ,TO_MMPLN_DLOAD_WRK_DAY_ZJ_20161128
TO_CXCRM_ORDER_FEE_3MON_DAY_ZJ,TO_CXCRM_ORDER_FEE_3MON_DAY_ZJ_20161128
TS_BASS_DB_REGION_DAY_ZJ,TS_BASS_DB_REGION_DAY_ZJ_20161128
TS_BASS_PRDCT_USE_BUS_ZJ,TS_BASS_PRDCT_USE_BUS_ZJ_20161128
TO_CRUSR_ORDR_MO_ZJ,TO_CRUSR_ORDR_MO_ZJ_20161128
TO_SJDCRM_BASS_MAIN_PRDCT_ZJ,TO_SJDCRM_BASS_MAIN_PRDCT_ZJ_20161128
TS_O_CALC_REWARD_TIM_M_ZJ,TS_O_CALC_REWARD_TIM_M_ZJ_20161128
TS_BASS_USR_MARK_PLAN_MO_ZJ,TS_BASS_USR_MARK_PLAN_MO_ZJ_20161128
TS_E_CHARGE_DISCOUNT_APPLY_M_ZJ,TS_E_CHARGE_DISCOUNT_APPLY_M_ZJ_20161128
TW_CHNL_INF_D_ZJ,TW_CHNL_INF_D_ZJ_20161128
TM_BUSI_FUND_DAY_ZJ,TM_BUSI_FUND_DAY_ZJ_20161128
TW_CORP_GPFLUX_M_ZJ,TW_CORP_GPFLUX_M_ZJ_20161128
TS_EB_BILLING_TARIFF_D_ZJ,TS_EB_BILLING_TARIFF_D_ZJ_20161128
TO_EB_RTN_TASK_HIS_D_ZJ,TO_EB_RTN_TASK_HIS_D_ZJ_20161128
TW_CHNL_INF_M_ZJ,TW_CHNL_INF_M_ZJ_20161128
TO_CXCRM_SIMRES_LOG_D_ZJ,TO_CXCRM_SIMRES_LOG_D_ZJ_20161128
TO_SCHOOL_POSTCARD_ZJ,TO_SCHOOL_POSTCARD_ZJ_20161128
TO_CXCRM_PRDCT_PAY_D_ZJ,TO_CXCRM_PRDCT_PAY_D_ZJ_20161128
TO_R_BLANKCARD_SCRAP_LOSSDEL_D_ZJ,TO_R_BLANKCARD_SCRAP_LOSSDEL_D_ZJ_20161128
TO_CRM_PRDCT_PRC_D_ZJ,TO_CRM_PRDCT_PRC_D_ZJ_20161128
TO_R_CARD_STS_CHG_D_ZJ,TO_R_CARD_STS_CHG_D_ZJ_20161128
TO_E_FLUX_MARKET_SMS_SEND_D_ZJ,TO_E_FLUX_MARKET_SMS_SEND_D_ZJ_20161128
TO_E_GFT_ADDUP_ATTR_M_ZJ,TO_E_GFT_ADDUP_ATTR_M_ZJ_20161128
TO_E_SIM_STS_CHG_D_ZJ,TO_E_SIM_STS_CHG_D_ZJ_20161128
TS_O_PRDCTPKG_RESTRICT_RULE_D_ZJ,TS_O_PRDCTPKG_RESTRICT_RULE_D_ZJ_20161128
TO_SMSCHNL_REQ_LOG_ZJ,TO_SMSCHNL_REQ_LOG_ZJ_20161128
TS_E_WEBSITE_USR_CHK_VALID_M_ZJ,TS_E_WEBSITE_USR_CHK_VALID_M_ZJ_20161128
TS_10086_MANUAL_STAT_ZJ,TS_10086_MANUAL_STAT_ZJ_20161128
TO_E_FREE_CHG_LOG_M_SG,TO_E_FREE_CHG_LOG_M_SG_20161128
TS_SJDCRM_BASS_USR_MO_SG,TS_SJDCRM_BASS_USR_MO_SG_20161128
TO_ESOP_ORG_D_SG,TO_ESOP_ORG_D_SG_20161128
TS_SJDCRM_BASS_USR_ADAY_SG,TS_SJDCRM_BASS_USR_ADAY_SG_20161128
TW_BASS_MULTNBR_REL_MO_SG,TW_BASS_MULTNBR_REL_MO_SG_20161128
TO_E_CS_AIU_MTC_CDR_ZJ,TO_E_CS_AIU_MTC_CDR_ZJ_O_TCTY20161130
TR_R_DATANET_PROT_D_ZJ,TR_R_DATANET_PROT_D_ZJ_O_TCTY20161130
TR_R_NE_WLAN_SWITCH_D_ZJ,TR_R_NE_WLAN_SWITCH_D_ZJ_O_TCTY20161130
TR_R_TOPO_MSC_POOL_D_ZJ,TR_R_TOPO_MSC_POOL_D_ZJ_O_TCTY20161130
TR_R_JK_GPRS_D_ZJ,TR_R_JK_GPRS_D_ZJ_O_TCTY20161130
TR_R_NBR_VLAN_D_ZJ,TR_R_NBR_VLAN_D_ZJ_O_TCTY20161130
TW_PERS_FAMHOME_USR_M_ZJ,TW_PERS_FAMHOME_USR_M_ZJ_20161128
TR_R_NE_WLAN_HOTSPOT_D_ZJ,TR_R_NE_WLAN_HOTSPOT_D_ZJ_O_TCTY20161130
TO_E_LTE_NHTTP_RTSP_D_ZJ,TO_E_LTE_NHTTP_RTSP_D_ZJ_O_TCTY20161130
TO_P_THRD_RGST_RLNAM_D_ZJ,TO_P_THRD_RGST_RLNAM_D_ZJ_20161128
TW_BASS_CUST_INTEGRAL_MO_ZJ,TW_BASS_CUST_INTEGRAL_MO_ZJ_20161128
TW_NB_MOBNEWS_O_USR_M_ZJ,TW_NB_MOBNEWS_O_USR_M_ZJ_20161128
TW_NET_ACT_CDR_D_ZJ,TW_NET_ACT_CDR_D_ZJ_O_TCTY20161130
TR_R_PARM_FW_D_ZJ,TR_R_PARM_FW_D_ZJ_O_TCTY20161130
TO_BASS_DB_DICT_DAY_ZJ,TO_BASS_DB_DICT_DAY_ZJ_20161128
TW_USR_CNTY_MO_ZJ,TW_USR_CNTY_MO_ZJ_20161128
TO_CRM_PRDCT_DFN_D_ZJ,TO_CRM_PRDCT_DFN_D_ZJ_20161128
TS_O_CHNL_STAR_LOG_M_ZJ,TS_O_CHNL_STAR_LOG_M_ZJ_20161128
TS_LOAD_GIFT_ACCOUNT_CHG_DAY_ZJ,TS_LOAD_GIFT_ACCOUNT_CHG_DAY_ZJ_20161128
TS_EB_PRDCT_PRESENT_RULE_D_ZJ,TS_EB_PRDCT_PRESENT_RULE_D_ZJ_20161128
TW_CORP_PRDCT_CNSM_M_ZJ,TW_CORP_PRDCT_CNSM_M_ZJ_20161128
TW_NB_MNG_PLNTFM_BUSI_M_ZJ,TW_NB_MNG_PLNTFM_BUSI_M_ZJ_20161128
TW_CS_12580_VIST_USR_D_ZJ,TW_CS_12580_VIST_USR_D_ZJ_20161128
TW_PERS_DEBET_BILL_M_ZJ,TW_PERS_DEBET_BILL_M_ZJ_20161128
TO_R_PKGCARD_SCRAP_LOSSDEL_D_ZJ,TO_R_PKGCARD_SCRAP_LOSSDEL_D_ZJ_20161128
TO_E_SMS_SURY_RSLT_D_ZJ,TO_E_SMS_SURY_RSLT_D_ZJ_20161128
TS_O_CHNL_STAR_PHOTO_M_ZJ,TS_O_CHNL_STAR_PHOTO_M_ZJ_20161128
TW_PERS_LAB_USR_M_ZJ,TW_PERS_LAB_USR_M_ZJ_20161128
TW_PERS_CHRG_USR_D_ZJ,TW_PERS_CHRG_USR_D_ZJ_20161128
TO_RT_DEDCT_LOG_D_ZJ,TO_RT_DEDCT_LOG_D_ZJ_20161128
TO_EB_BADBIL_CHG_LOG_D_ZJ,TO_EB_BADBIL_CHG_LOG_D_ZJ_20161128
TO_BASS_WRN_INF_ZJ,TO_BASS_WRN_INF_ZJ_20161128
TS_E_GENRAL_BUSI_RUN_M_ZJ,TS_E_GENRAL_BUSI_RUN_M_ZJ_20161128
TO_CHNL_BLANKCARD_D_ZJ,TO_CHNL_BLANKCARD_D_ZJ_20161128
TO_MMPLN_ONLN_DVLPR_MO_ZJ,TO_MMPLN_ONLN_DVLPR_MO_ZJ_20161128
TS_EB_SJDRHJF_COLLECTION_DATA_D_ZJ,TS_EB_SJDRHJF_COLLECTION_DATA_D_ZJ_20161128
TS_E_RET_FEE_HIS_D_ZJ,TS_E_RET_FEE_HIS_D_ZJ_20161128
